arch,nas_class,variant,kernel,cores,threads,mops,runtime_s
grace,B,base,BT,1,1,8086.08,86.84
grace,B,base,BT,2,2,15960.99,43.99
grace,B,base,BT,3,3,24111.27,29.12
grace,B,base,BT,4,4,32108.4,21.87
grace,B,base,BT,5,5,39740.21,17.67
grace,B,base,BT,6,6,47694.66,14.72
grace,B,base,BT,7,7,55664.87,12.61
grace,B,base,BT,8,8,63488.08,11.06
grace,B,base,BT,9,9,71364.32,9.84
grace,B,base,BT,10,10,79483.7,8.83
grace,B,base,BT,11,11,87871.68,7.99
grace,B,base,BT,12,12,95592.31,7.35
grace,B,base,BT,13,13,103464.47,6.79
grace,B,base,BT,14,14,111747.16,6.28
grace,B,base,BT,15,15,119745.11,5.86
grace,B,base,BT,16,16,127501.37,5.51
grace,B,base,BT,17,17,135138.52,5.2
grace,B,base,BT,18,18,143228.11,4.9
grace,B,base,BT,19,19,150714.35,4.66
grace,B,base,BT,20,20,158418.58,4.43
grace,B,base,BT,21,21,166530.63,4.22
grace,B,base,BT,22,22,174406.66,4.03
grace,B,base,BT,23,23,182137.26,3.86
grace,B,base,BT,24,24,189447.91,3.71
grace,B,base,BT,25,25,197360.77,3.56
grace,B,base,BT,26,26,204874.33,3.43
grace,B,base,BT,27,27,212488.77,3.3
grace,B,base,BT,28,28,220496.56,3.18
grace,B,base,BT,29,29,227813.74,3.08
grace,B,base,BT,30,30,235012.77,2.99
grace,B,base,BT,31,31,242589.09,2.89
grace,B,base,BT,32,32,250100.93,2.81
grace,B,base,BT,33,33,257935.39,2.72
grace,B,base,BT,34,34,265496.21,2.64
grace,B,base,BT,35,35,272905.72,2.57
grace,B,base,BT,36,36,280076.43,2.51
grace,B,base,BT,37,37,288052.59,2.44
grace,B,base,BT,38,38,295174.51,2.38
grace,B,base,BT,39,39,302514.45,2.32
grace,B,base,BT,40,40,309881.73,2.27
grace,B,base,BT,41,41,318294.89,2.21
grace,B,base,BT,42,42,325070.13,2.16
grace,B,base,BT,43,43,331822.92,2.12
grace,B,base,BT,44,44,340018.15,2.07
grace,B,base,BT,45,45,345949.26,2.03
grace,B,base,BT,46,46,354387.19,1.98
grace,B,base,BT,47,47,363024.91,1.93
grace,B,base,BT,48,48,370510.8,1.9
grace,B,base,BT,49,49,378737.32,1.85
grace,B,base,BT,50,50,385471.9,1.82
grace,B,base,BT,51,51,392213.56,1.79
grace,B,base,BT,52,52,399464.6,1.76
grace,B,base,BT,53,53,407195.35,1.72
grace,B,base,BT,54,54,414630.53,1.69
grace,B,base,BT,55,55,421559.91,1.67
grace,B,base,BT,56,56,429555.28,1.63
grace,B,base,BT,57,57,437748.88,1.6
grace,B,base,BT,58,58,446116.51,1.57
grace,B,base,BT,59,59,453462.95,1.55
grace,B,base,BT,60,60,460846.09,1.52
grace,B,base,BT,61,61,466206.93,1.51
grace,B,base,BT,62,62,470103.15,1.49
grace,B,base,BT,63,63,482634.1,1.45
grace,B,base,BT,64,64,485177.32,1.45
grace,B,base,BT,65,65,493616.35,1.42
grace,B,base,BT,66,66,503336.75,1.4
grace,B,base,BT,67,67,508379.06,1.38
grace,B,base,BT,68,68,513731.18,1.37
grace,B,base,BT,69,69,521414.55,1.35
grace,B,base,BT,70,70,527963.06,1.33
grace,B,base,BT,71,71,535491.19,1.31
grace,B,base,BT,72,72,541413.43,1.3
grace,B,base,CG,1,1,2694.64,20.3
grace,B,base,CG,2,2,4861.53,11.25
grace,B,base,CG,3,3,7829.08,6.99
grace,B,base,CG,4,4,10586.66,5.17
grace,B,base,CG,5,5,12886.73,4.25
grace,B,base,CG,6,6,15319.49,3.57
grace,B,base,CG,7,7,17671.77,3.1
grace,B,base,CG,8,8,20137.94,2.72
grace,B,base,CG,9,9,22058.48,2.48
grace,B,base,CG,10,10,24823.55,2.2
grace,B,base,CG,11,11,26791.48,2.04
grace,B,base,CG,12,12,22335.05,2.45
grace,B,base,CG,13,13,28057.74,1.95
grace,B,base,CG,14,14,32448.79,1.69
grace,B,base,CG,15,15,30731.12,1.78
grace,B,base,CG,16,16,36273.0,1.51
grace,B,base,CG,17,17,26120.28,2.09
grace,B,base,CG,18,18,27039.73,2.02
grace,B,base,CG,19,19,41355.77,1.32
grace,B,base,CG,20,20,43029.54,1.27
grace,B,base,CG,21,21,36383.23,1.5
grace,B,base,CG,22,22,45718.98,1.2
grace,B,base,CG,23,23,48024.89,1.14
grace,B,base,CG,24,24,47150.88,1.16
grace,B,base,CG,25,25,51756.95,1.06
grace,B,base,CG,26,26,43824.96,1.25
grace,B,base,CG,27,27,53855.78,1.02
grace,B,base,CG,28,28,46125.7,1.19
grace,B,base,CG,29,29,56541.45,0.97
grace,B,base,CG,30,30,57153.13,0.96
grace,B,base,CG,31,31,57564.65,0.95
grace,B,base,CG,32,32,60045.02,0.91
grace,B,base,CG,33,33,51853.64,1.06
grace,B,base,CG,34,34,60317.3,0.91
grace,B,base,CG,35,35,66363.15,0.82
grace,B,base,CG,36,36,66667.11,0.82
grace,B,base,CG,37,37,67496.89,0.81
grace,B,base,CG,38,38,67539.28,0.81
grace,B,base,CG,39,39,68685.46,0.8
grace,B,base,CG,40,40,71653.41,0.76
grace,B,base,CG,41,41,72224.98,0.76
grace,B,base,CG,42,42,73876.3,0.74
grace,B,base,CG,43,43,75354.98,0.73
grace,B,base,CG,44,44,78639.05,0.7
grace,B,base,CG,45,45,81303.42,0.67
grace,B,base,CG,46,46,82178.53,0.67
grace,B,base,CG,47,47,80903.99,0.68
grace,B,base,CG,48,48,84153.39,0.65
grace,B,base,CG,49,49,80711.71,0.68
grace,B,base,CG,50,50,86766.22,0.63
grace,B,base,CG,51,51,88626.69,0.62
grace,B,base,CG,52,52,74986.41,0.73
grace,B,base,CG,53,53,87575.22,0.62
grace,B,base,CG,54,54,92227.35,0.59
grace,B,base,CG,55,55,79235.65,0.69
grace,B,base,CG,56,56,91987.12,0.59
grace,B,base,CG,57,57,79027.35,0.69
grace,B,base,CG,58,58,66875.04,0.82
grace,B,base,CG,59,59,95809.69,0.57
grace,B,base,CG,60,60,96112.52,0.57
grace,B,base,CG,61,61,96616.84,0.57
grace,B,base,CG,62,62,97292.23,0.56
grace,B,base,CG,63,63,91350.66,0.6
grace,B,base,CG,64,64,97842.59,0.56
grace,B,base,CG,65,65,98695.79,0.55
grace,B,base,CG,66,66,97155.75,0.56
grace,B,base,CG,67,67,100873.77,0.54
grace,B,base,CG,68,68,97994.08,0.56
grace,B,base,CG,69,69,91648.26,0.6
grace,B,base,CG,70,70,99353.36,0.55
grace,B,base,CG,71,71,91230.09,0.6
grace,B,base,CG,72,72,103094.75,0.53
grace,B,base,EP,1,1,187.11,11.48
grace,B,base,EP,2,2,374.7,5.73
grace,B,base,EP,3,3,562.27,3.82
grace,B,base,EP,4,4,749.33,2.87
grace,B,base,EP,5,5,934.9,2.3
grace,B,base,EP,6,6,1124.04,1.91
grace,B,base,EP,7,7,1313.69,1.63
grace,B,base,EP,8,8,1500.65,1.43
grace,B,base,EP,9,9,1680.59,1.28
grace,B,base,EP,10,10,1870.43,1.15
grace,B,base,EP,11,11,2051.49,1.05
grace,B,base,EP,12,12,2244.61,0.96
grace,B,base,EP,13,13,2439.9,0.88
grace,B,base,EP,14,14,2621.43,0.82
grace,B,base,EP,15,15,2798.86,0.77
grace,B,base,EP,16,16,2986.63,0.72
grace,B,base,EP,17,17,3190.18,0.67
grace,B,base,EP,18,18,3352.47,0.64
grace,B,base,EP,19,19,3551.93,0.6
grace,B,base,EP,20,20,3751.8,0.57
grace,B,base,EP,21,21,3908.75,0.55
grace,B,base,EP,22,22,4117.02,0.52
grace,B,base,EP,23,23,4291.76,0.5
grace,B,base,EP,24,24,4502.08,0.48
grace,B,base,EP,25,25,4686.77,0.46
grace,B,base,EP,26,26,4868.78,0.44
grace,B,base,EP,27,27,5019.54,0.43
grace,B,base,EP,28,28,5223.31,0.41
grace,B,base,EP,29,29,5411.29,0.4
grace,B,base,EP,30,30,5575.69,0.39
grace,B,base,EP,31,31,5820.01,0.37
grace,B,base,EP,32,32,5955.41,0.36
grace,B,base,EP,33,33,6120.28,0.35
grace,B,base,EP,34,34,6375.49,0.34
grace,B,base,EP,35,35,6535.27,0.33
grace,B,base,EP,36,36,6723.19,0.32
grace,B,base,EP,37,37,6913.28,0.31
grace,B,base,EP,38,38,7075.41,0.3
grace,B,base,EP,39,39,7261.29,0.3
grace,B,base,EP,40,40,7527.55,0.29
grace,B,base,EP,41,41,7710.23,0.28
grace,B,base,EP,42,42,7881.74,0.27
grace,B,base,EP,43,43,7973.3,0.27
grace,B,base,EP,44,44,8153.48,0.26
grace,B,base,EP,45,45,8420.19,0.26
grace,B,base,EP,46,46,8509.88,0.25
grace,B,base,EP,47,47,8821.16,0.24
grace,B,base,EP,48,48,8847.42,0.24
grace,B,base,EP,49,49,9073.63,0.24
grace,B,base,EP,50,50,9371.03,0.23
grace,B,base,EP,51,51,9529.43,0.23
grace,B,base,EP,52,52,9698.23,0.22
grace,B,base,EP,53,53,9872.46,0.22
grace,B,base,EP,54,54,10071.09,0.21
grace,B,base,EP,55,55,10272.73,0.21
grace,B,base,EP,56,56,10422.2,0.21
grace,B,base,EP,57,57,10609.66,0.2
grace,B,base,EP,58,58,10795.97,0.2
grace,B,base,EP,59,59,10983.83,0.2
grace,B,base,EP,60,60,11129.4,0.19
grace,B,base,EP,61,61,11315.04,0.19
grace,B,base,EP,62,62,11342.5,0.19
grace,B,base,EP,63,63,11644.34,0.18
grace,B,base,EP,64,64,11835.11,0.18
grace,B,base,EP,65,65,12014.57,0.18
grace,B,base,EP,66,66,12419.82,0.17
grace,B,base,EP,67,67,12597.63,0.17
grace,B,base,EP,68,68,12568.4,0.17
grace,B,base,EP,69,69,12725.95,0.17
grace,B,base,EP,70,70,12884.1,0.17
grace,B,base,EP,71,71,13354.99,0.16
grace,B,base,EP,72,72,13529.66,0.16
grace,B,base,FT,1,1,6452.66,14.27
grace,B,base,FT,2,2,12794.95,7.19
grace,B,base,FT,3,3,19179.47,4.8
grace,B,base,FT,4,4,25178.56,3.66
grace,B,base,FT,5,5,31417.58,2.93
grace,B,base,FT,6,6,37516.16,2.45
grace,B,base,FT,7,7,43642.28,2.11
grace,B,base,FT,8,8,48767.99,1.89
grace,B,base,FT,9,9,54658.47,1.68
grace,B,base,FT,10,10,59868.2,1.54
grace,B,base,FT,11,11,66479.03,1.38
grace,B,base,FT,12,12,71793.83,1.28
grace,B,base,FT,13,13,77166.38,1.19
grace,B,base,FT,14,14,81278.9,1.13
grace,B,base,FT,15,15,86383.38,1.07
grace,B,base,FT,16,16,90865.44,1.01
grace,B,base,FT,17,17,96122.13,0.96
grace,B,base,FT,18,18,102741.73,0.9
grace,B,base,FT,19,19,106343.79,0.87
grace,B,base,FT,20,20,111493.51,0.83
grace,B,base,FT,21,21,114931.84,0.8
grace,B,base,FT,22,22,118781.1,0.77
grace,B,base,FT,23,23,125630.38,0.73
grace,B,base,FT,24,24,128854.75,0.71
grace,B,base,FT,25,25,132093.0,0.7
grace,B,base,FT,26,26,138078.59,0.67
grace,B,base,FT,27,27,139513.69,0.66
grace,B,base,FT,28,28,146143.74,0.63
grace,B,base,FT,29,29,146440.99,0.63
grace,B,base,FT,30,30,151888.29,0.61
grace,B,base,FT,31,31,152469.57,0.6
grace,B,base,FT,32,32,154627.25,0.6
grace,B,base,FT,33,33,163076.22,0.56
grace,B,base,FT,34,34,164608.84,0.56
grace,B,base,FT,35,35,168921.87,0.54
grace,B,base,FT,36,36,169479.81,0.54
grace,B,base,FT,37,37,171548.51,0.54
grace,B,base,FT,38,38,176489.53,0.52
grace,B,base,FT,39,39,177081.12,0.52
grace,B,base,FT,40,40,181987.51,0.51
grace,B,base,FT,41,41,184178.05,0.5
grace,B,base,FT,42,42,184028.75,0.5
grace,B,base,FT,43,43,185449.76,0.5
grace,B,base,FT,44,44,191550.18,0.48
grace,B,base,FT,45,45,193728.01,0.48
grace,B,base,FT,46,46,192487.53,0.48
grace,B,base,FT,47,47,195932.9,0.47
grace,B,base,FT,48,48,195962.0,0.47
grace,B,base,FT,49,49,195601.89,0.47
grace,B,base,FT,50,50,199476.66,0.46
grace,B,base,FT,51,51,203408.62,0.45
grace,B,base,FT,52,52,198544.95,0.46
grace,B,base,FT,53,53,202725.09,0.45
grace,B,base,FT,54,54,211869.9,0.43
grace,B,base,FT,55,55,208087.31,0.44
grace,B,base,FT,56,56,209872.49,0.44
grace,B,base,FT,57,57,213871.83,0.43
grace,B,base,FT,58,58,212336.38,0.43
grace,B,base,FT,59,59,210421.55,0.44
grace,B,base,FT,60,60,221898.28,0.41
grace,B,base,FT,61,61,216253.66,0.43
grace,B,base,FT,62,62,221406.49,0.42
grace,B,base,FT,63,63,213270.93,0.43
grace,B,base,FT,64,64,221187.87,0.42
grace,B,base,FT,65,65,223012.65,0.41
grace,B,base,FT,66,66,222598.07,0.41
grace,B,base,FT,67,67,223281.86,0.41
grace,B,base,FT,68,68,224604.21,0.41
grace,B,base,FT,69,69,230944.34,0.4
grace,B,base,FT,70,70,226063.87,0.41
grace,B,base,FT,71,71,232696.14,0.4
grace,B,base,FT,72,72,234372.29,0.39
grace,B,base,IS,1,1,421.83,0.8
grace,B,base,IS,2,2,827.82,0.41
grace,B,base,IS,3,3,1243.5,0.27
grace,B,base,IS,4,4,1665.6,0.2
grace,B,base,IS,5,5,2034.56,0.16
grace,B,base,IS,6,6,2475.15,0.14
grace,B,base,IS,7,7,2860.38,0.12
grace,B,base,IS,8,8,3248.7,0.1
grace,B,base,IS,9,9,3614.92,0.09
grace,B,base,IS,10,10,4016.23,0.08
grace,B,base,IS,11,11,4362.4,0.08
grace,B,base,IS,12,12,4707.72,0.07
grace,B,base,IS,13,13,5341.16,0.06
grace,B,base,IS,14,14,5484.04,0.06
grace,B,base,IS,15,15,6107.51,0.05
grace,B,base,IS,16,16,6507.73,0.05
grace,B,base,IS,17,17,6854.06,0.05
grace,B,base,IS,18,18,7242.33,0.05
grace,B,base,IS,19,19,7601.51,0.04
grace,B,base,IS,20,20,7456.02,0.05
grace,B,base,IS,21,21,7819.08,0.04
grace,B,base,IS,22,22,8693.21,0.04
grace,B,base,IS,23,23,8370.74,0.04
grace,B,base,IS,24,24,9409.7,0.04
grace,B,base,IS,25,25,8893.47,0.04
grace,B,base,IS,26,26,10088.51,0.03
grace,B,base,IS,27,27,10428.17,0.03
grace,B,base,IS,28,28,9708.07,0.03
grace,B,base,IS,29,29,10982.83,0.03
grace,B,base,IS,30,30,11276.13,0.03
grace,B,base,IS,31,31,11595.6,0.03
grace,B,base,IS,32,32,10654.34,0.03
grace,B,base,IS,33,33,10933.59,0.03
grace,B,base,IS,34,34,12307.04,0.03
grace,B,base,IS,35,35,12598.14,0.03
grace,B,base,IS,36,36,12928.9,0.03
grace,B,base,IS,37,37,13133.04,0.03
grace,B,base,IS,38,38,13308.58,0.03
grace,B,base,IS,39,39,13570.21,0.02
grace,B,base,IS,40,40,13712.8,0.02
grace,B,base,IS,41,41,13926.22,0.02
grace,B,base,IS,42,42,14278.2,0.02
grace,B,base,IS,43,43,14529.61,0.02
grace,B,base,IS,44,44,14685.81,0.02
grace,B,base,IS,45,45,14988.24,0.02
grace,B,base,IS,46,46,14985.16,0.02
grace,B,base,IS,47,47,13676.23,0.02
grace,B,base,IS,48,48,13872.68,0.02
grace,B,base,IS,49,49,15881.44,0.02
grace,B,base,IS,50,50,16020.88,0.02
grace,B,base,IS,51,51,16239.77,0.02
grace,B,base,IS,52,52,16352.74,0.02
grace,B,base,IS,53,53,16597.05,0.02
grace,B,base,IS,54,54,14627.69,0.02
grace,B,base,IS,55,55,17076.94,0.02
grace,B,base,IS,56,56,17340.58,0.02
grace,B,base,IS,57,57,17460.44,0.02
grace,B,base,IS,58,58,15386.23,0.02
grace,B,base,IS,59,59,17995.69,0.02
grace,B,base,IS,60,60,18131.45,0.02
grace,B,base,IS,61,61,18264.79,0.02
grace,B,base,IS,62,62,18411.5,0.02
grace,B,base,IS,63,63,18701.88,0.02
grace,B,base,IS,64,64,18848.37,0.02
grace,B,base,IS,65,65,18828.91,0.02
grace,B,base,IS,66,66,19178.06,0.02
grace,B,base,IS,67,67,19376.37,0.02
grace,B,base,IS,68,68,19417.56,0.02
grace,B,base,IS,69,69,19636.05,0.02
grace,B,base,IS,70,70,16612.93,0.02
grace,B,base,IS,71,71,20024.1,0.02
grace,B,base,IS,72,72,20179.31,0.02
grace,B,base,LU,1,1,9680.41,51.53
grace,B,base,LU,2,2,18948.98,26.32
grace,B,base,LU,3,3,27695.01,18.01
grace,B,base,LU,4,4,37114.01,13.44
grace,B,base,LU,5,5,45777.11,10.9
grace,B,base,LU,6,6,54250.04,9.19
grace,B,base,LU,7,7,61394.82,8.12
grace,B,base,LU,8,8,70237.67,7.1
grace,B,base,LU,9,9,76220.36,6.54
grace,B,base,LU,10,10,89013.17,5.6
grace,B,base,LU,11,11,90736.09,5.5
grace,B,base,LU,12,12,100000.47,4.99
grace,B,base,LU,13,13,110301.94,4.52
grace,B,base,LU,14,14,112188.1,4.45
grace,B,base,LU,15,15,124408.8,4.01
grace,B,base,LU,16,16,126236.29,3.95
grace,B,base,LU,17,17,141134.22,3.53
grace,B,base,LU,18,18,143408.18,3.48
grace,B,base,LU,19,19,145392.85,3.43
grace,B,base,LU,20,20,163678.44,3.05
grace,B,base,LU,21,21,165951.99,3.01
grace,B,base,LU,22,22,168529.47,2.96
grace,B,base,LU,23,23,170113.32,2.93
grace,B,base,LU,24,24,172124.7,2.9
grace,B,base,LU,25,25,196890.6,2.53
grace,B,base,LU,26,26,198696.43,2.51
grace,B,base,LU,27,27,200508.8,2.49
grace,B,base,LU,28,28,202189.3,2.47
grace,B,base,LU,29,29,203102.71,2.46
grace,B,base,LU,30,30,205852.71,2.42
grace,B,base,LU,31,31,207748.26,2.4
grace,B,base,LU,32,32,209240.46,2.38
grace,B,base,LU,33,33,210701.8,2.37
grace,B,base,LU,34,34,245508.33,2.03
grace,B,base,LU,35,35,247027.44,2.02
grace,B,base,LU,36,36,249400.05,2.0
grace,B,base,LU,37,37,250307.54,1.99
grace,B,base,LU,38,38,252264.39,1.98
grace,B,base,LU,39,39,253747.32,1.97
grace,B,base,LU,40,40,254760.45,1.96
grace,B,base,LU,41,41,256358.04,1.95
grace,B,base,LU,42,42,257018.23,1.94
grace,B,base,LU,43,43,259654.67,1.92
grace,B,base,LU,44,44,261824.15,1.91
grace,B,base,LU,45,45,262769.57,1.9
grace,B,base,LU,46,46,262680.85,1.9
grace,B,base,LU,47,47,266075.6,1.87
grace,B,base,LU,48,48,267368.45,1.87
grace,B,base,LU,49,49,269235.31,1.85
grace,B,base,LU,50,50,316989.65,1.57
grace,B,base,LU,51,51,320475.11,1.56
grace,B,base,LU,52,52,322565.09,1.55
grace,B,base,LU,53,53,323373.8,1.54
grace,B,base,LU,54,54,322885.35,1.54
grace,B,base,LU,55,55,326898.81,1.53
grace,B,base,LU,56,56,328772.75,1.52
grace,B,base,LU,57,57,329598.91,1.51
grace,B,base,LU,58,58,331770.52,1.5
grace,B,base,LU,59,59,332684.99,1.5
grace,B,base,LU,60,60,333655.32,1.5
grace,B,base,LU,61,61,334942.35,1.49
grace,B,base,LU,62,62,336591.44,1.48
grace,B,base,LU,63,63,336673.53,1.48
grace,B,base,LU,64,64,339050.59,1.47
grace,B,base,LU,65,65,337436.66,1.48
grace,B,base,LU,66,66,341010.96,1.46
grace,B,base,LU,67,67,342232.03,1.46
grace,B,base,LU,68,68,344543.91,1.45
grace,B,base,LU,69,69,344324.03,1.45
grace,B,base,LU,70,70,345395.39,1.44
grace,B,base,LU,71,71,344840.62,1.45
grace,B,base,LU,72,72,346605.38,1.44
grace,B,base,MG,1,1,8770.82,2.22
grace,B,base,MG,2,2,17502.6,1.11
grace,B,base,MG,3,3,25527.85,0.76
grace,B,base,MG,4,4,33397.84,0.58
grace,B,base,MG,5,5,41090.7,0.47
grace,B,base,MG,6,6,48304.42,0.4
grace,B,base,MG,7,7,54768.55,0.36
grace,B,base,MG,8,8,61917.92,0.31
grace,B,base,MG,9,9,67898.59,0.29
grace,B,base,MG,10,10,74827.35,0.26
grace,B,base,MG,11,11,80343.88,0.24
grace,B,base,MG,12,12,85656.13,0.23
grace,B,base,MG,13,13,90908.65,0.21
grace,B,base,MG,14,14,95409.71,0.2
grace,B,base,MG,15,15,98921.12,0.2
grace,B,base,MG,16,16,102319.62,0.19
grace,B,base,MG,17,17,106099.22,0.18
grace,B,base,MG,18,18,109326.61,0.18
grace,B,base,MG,19,19,112600.78,0.17
grace,B,base,MG,20,20,115320.09,0.17
grace,B,base,MG,21,21,118511.84,0.16
grace,B,base,MG,22,22,120626.22,0.16
grace,B,base,MG,23,23,125584.23,0.15
grace,B,base,MG,24,24,128323.45,0.15
grace,B,base,MG,25,25,127847.65,0.15
grace,B,base,MG,26,26,129778.23,0.15
grace,B,base,MG,27,27,134776.74,0.14
grace,B,base,MG,28,28,136821.35,0.14
grace,B,base,MG,29,29,136696.4,0.14
grace,B,base,MG,30,30,140154.15,0.14
grace,B,base,MG,31,31,142467.51,0.14
grace,B,base,MG,32,32,140564.69,0.14
grace,B,base,MG,33,33,146382.19,0.13
grace,B,base,MG,34,34,141523.27,0.14
grace,B,base,MG,35,35,148598.69,0.13
grace,B,base,MG,36,36,148837.31,0.13
grace,B,base,MG,37,37,149484.48,0.13
grace,B,base,MG,38,38,151282.44,0.13
grace,B,base,MG,39,39,149081.46,0.13
grace,B,base,MG,40,40,153099.32,0.13
grace,B,base,MG,41,41,148888.65,0.13
grace,B,base,MG,42,42,153151.83,0.13
grace,B,base,MG,43,43,148341.14,0.13
grace,B,base,MG,44,44,152742.43,0.13
grace,B,base,MG,45,45,148730.05,0.13
grace,B,base,MG,46,46,152698.72,0.13
grace,B,base,MG,47,47,152778.77,0.13
grace,B,base,MG,48,48,152945.67,0.13
grace,B,base,MG,49,49,152204.04,0.13
grace,B,base,MG,50,50,153448.2,0.13
grace,B,base,MG,51,51,151755.91,0.13
grace,B,base,MG,52,52,152138.33,0.13
grace,B,base,MG,53,53,151862.84,0.13
grace,B,base,MG,54,54,148382.65,0.13
grace,B,base,MG,55,55,151952.61,0.13
grace,B,base,MG,56,56,147500.03,0.13
grace,B,base,MG,57,57,151907.68,0.13
grace,B,base,MG,58,58,150991.97,0.13
grace,B,base,MG,59,59,148778.26,0.13
grace,B,base,MG,60,60,148920.84,0.13
grace,B,base,MG,61,61,144582.9,0.13
grace,B,base,MG,62,62,147100.08,0.13
grace,B,base,MG,63,63,146541.89,0.13
grace,B,base,MG,64,64,147431.99,0.13
grace,B,base,MG,65,65,147080.41,0.13
grace,B,base,MG,66,66,143108.13,0.14
grace,B,base,MG,67,67,146663.24,0.13
grace,B,base,MG,68,68,145713.53,0.13
grace,B,base,MG,69,69,141817.93,0.14
grace,B,base,MG,70,70,145418.44,0.13
grace,B,base,MG,71,71,144785.77,0.13
grace,B,base,MG,72,72,144414.82,0.13
grace,B,base,SP,1,1,7109.0,49.94
grace,B,base,SP,2,2,14071.91,25.23
grace,B,base,SP,3,3,21028.57,16.88
grace,B,base,SP,4,4,27836.54,12.75
grace,B,base,SP,5,5,34690.44,10.23
grace,B,base,SP,6,6,41299.15,8.6
grace,B,base,SP,7,7,47993.19,7.4
grace,B,base,SP,8,8,54406.4,6.53
grace,B,base,SP,9,9,60966.33,5.82
grace,B,base,SP,10,10,67676.32,5.25
grace,B,base,SP,11,11,73541.96,4.83
grace,B,base,SP,12,12,79990.69,4.44
grace,B,base,SP,13,13,86407.24,4.11
grace,B,base,SP,14,14,92566.0,3.84
grace,B,base,SP,15,15,98419.47,3.61
grace,B,base,SP,16,16,104694.46,3.39
grace,B,base,SP,17,17,110147.74,3.22
grace,B,base,SP,18,18,116292.48,3.05
grace,B,base,SP,19,19,122136.99,2.91
grace,B,base,SP,20,20,128357.42,2.77
grace,B,base,SP,21,21,133093.24,2.67
grace,B,base,SP,22,22,138390.64,2.57
grace,B,base,SP,23,23,143924.54,2.47
grace,B,base,SP,24,24,149485.47,2.37
grace,B,base,SP,25,25,155267.45,2.29
grace,B,base,SP,26,26,162101.86,2.19
grace,B,base,SP,27,27,165726.69,2.14
grace,B,base,SP,28,28,171884.0,2.07
grace,B,base,SP,29,29,174355.71,2.04
grace,B,base,SP,30,30,181364.9,1.96
grace,B,base,SP,31,31,186431.86,1.9
grace,B,base,SP,32,32,190771.49,1.86
grace,B,base,SP,33,33,197298.73,1.8
grace,B,base,SP,34,34,202384.95,1.75
grace,B,base,SP,35,35,207895.37,1.71
grace,B,base,SP,36,36,212065.82,1.67
grace,B,base,SP,37,37,216879.1,1.64
grace,B,base,SP,38,38,220973.33,1.61
grace,B,base,SP,39,39,227030.99,1.56
grace,B,base,SP,40,40,232057.53,1.53
grace,B,base,SP,41,41,239374.16,1.48
grace,B,base,SP,42,42,241514.24,1.47
grace,B,base,SP,43,43,246618.38,1.44
grace,B,base,SP,44,44,249155.41,1.42
grace,B,base,SP,45,45,255299.99,1.39
grace,B,base,SP,46,46,258785.87,1.37
grace,B,base,SP,47,47,264553.23,1.34
grace,B,base,SP,48,48,266264.98,1.33
grace,B,base,SP,49,49,269255.88,1.32
grace,B,base,SP,50,50,277979.61,1.28
grace,B,base,SP,51,51,281980.95,1.26
grace,B,base,SP,52,52,284448.58,1.25
grace,B,base,SP,53,53,292209.29,1.21
grace,B,base,SP,54,54,295647.29,1.2
grace,B,base,SP,55,55,303092.53,1.17
grace,B,base,SP,56,56,307897.85,1.15
grace,B,base,SP,57,57,314405.57,1.13
grace,B,base,SP,58,58,317235.13,1.12
grace,B,base,SP,59,59,321386.76,1.1
grace,B,base,SP,60,60,328072.97,1.08
grace,B,base,SP,61,61,332097.79,1.07
grace,B,base,SP,62,62,334974.26,1.06
grace,B,base,SP,63,63,339273.67,1.05
grace,B,base,SP,64,64,346516.76,1.02
grace,B,base,SP,65,65,353060.7,1.01
grace,B,base,SP,66,66,357375.3,0.99
grace,B,base,SP,67,67,357982.98,0.99
grace,B,base,SP,68,68,359561.7,0.99
grace,B,base,SP,69,69,368638.02,0.96
grace,B,base,SP,70,70,369510.31,0.96
grace,B,base,SP,71,71,375385.66,0.95
grace,B,base,SP,72,72,381247.89,0.93
grace,B,base,UA,1,1,30.18,73.19
grace,B,base,UA,2,2,59.35,37.21
grace,B,base,UA,3,3,86.41,25.56
grace,B,base,UA,4,4,111.63,19.79
grace,B,base,UA,5,5,136.05,16.24
grace,B,base,UA,6,6,156.84,14.08
grace,B,base,UA,7,7,180.53,12.24
grace,B,base,UA,8,8,200.46,11.02
grace,B,base,UA,9,9,221.36,9.98
grace,B,base,UA,10,10,240.5,9.18
grace,B,base,UA,11,11,259.84,8.5
grace,B,base,UA,12,12,276.87,7.98
grace,B,base,UA,13,13,296.64,7.45
grace,B,base,UA,14,14,314.66,7.02
grace,B,base,UA,15,15,333.94,6.61
grace,B,base,UA,16,16,350.63,6.3
grace,B,base,UA,17,17,367.2,6.02
grace,B,base,UA,18,18,384.69,5.74
grace,B,base,UA,19,19,396.36,5.57
grace,B,base,UA,20,20,415.39,5.32
grace,B,base,UA,21,21,431.47,5.12
grace,B,base,UA,22,22,447.08,4.94
grace,B,base,UA,23,23,458.37,4.82
grace,B,base,UA,24,24,475.83,4.64
grace,B,base,UA,25,25,492.16,4.49
grace,B,base,UA,26,26,506.69,4.36
grace,B,base,UA,27,27,521.85,4.23
grace,B,base,UA,28,28,534.6,4.13
grace,B,base,UA,29,29,549.86,4.02
grace,B,base,UA,30,30,558.92,3.95
grace,B,base,UA,31,31,574.05,3.85
grace,B,base,UA,32,32,594.12,3.72
grace,B,base,UA,33,33,601.48,3.67
